hospital,frequency,month,procedure,satis
33,4,5,0,2.6613767
45,1,5,0,3.2165098
12,1,5,1,2.8105731
4,3,5,1,3.4826186
46,3,5,0,2.7618845
30,1,5,0,3.7245352
39,1,5,0,3.2245488
38,2,5,0,2.6214433
46,3,5,0,3.234256
23,4,5,0,3.2317352
45,1,5,0,2.7408795
9,3,5,1,3.7677104
15,3,5,1,4.0750656
21,1,5,0,4.9295082
15,3,5,1,4.0366874
45,1,5,0,4.2393026
3,3,5,1,5.187737
5,2,5,1,2.9460557
13,2,5,1,3.2060413
6,2,5,1,3.4706466
29,2,5,0,2.4032345
8,4,5,1,4.2122769
3,2,5,1,3.9701164
4,4,5,1,4.209527
5,4,5,1,4.6156831
34,2,5,0,3.4889479
29,4,5,0,3.1943235
3,1,5,1,3.7473953
10,3,5,1,5.3260446
29,2,5,0,3.3729765
29,3,5,0,3.7904325
31,4,5,0,2.7779596
41,4,5,0,2.9134083
8,1,5,1,4.7512946
40,2,5,0,2.5977747
6,2,5,1,4.8317518
16,2,5,1,6.0929937
2,4,5,1,5.3643522
18,4,5,1,5.3616433
22,4,5,0,3.0285788
2,2,5,1,3.7496135
28,4,5,0,3.9708648
36,4,5,0,5.2109251
32,4,5,0,3.1759074
41,3,5,0,3.6424608
18,3,5,1,4.1660681
23,1,5,0,2.5821195
27,3,5,0,3.3681526
5,4,5,1,4.7894392
7,4,5,1,6.3976388
46,4,5,0,2.7713983
20,2,5,0,1.9966146
17,1,5,1,4.4852018
42,1,5,0,3.6236513
17,4,5,1,5.223321
20,2,5,0,3.2261844
27,2,5,0,2.175035
20,3,5,0,2.5205009
20,3,5,0,2.8079619
9,2,5,1,1.7647481
6,4,5,1,3.4223564
41,3,5,0,3.1357098
43,2,5,0,2.0167537
43,1,5,0,2.5419424
14,4,5,1,4.7735767
20,2,5,0,2.9973962
32,2,5,0,2.681694
45,2,5,0,2.0887184
45,1,5,0,3.1178849
9,1,5,1,1.6646165
15,3,5,1,4.8615913
38,3,5,0,3.2863107
38,1,5,0,2.5664804
1,2,5,1,3.6508729
11,1,5,1,4.2391977
3,1,5,1,4.6243172
17,2,5,1,3.4602063
12,1,5,1,3.7141948
44,4,5,0,2.9036996
28,4,5,0,5.2408085
38,4,5,0,3.375757
4,1,5,1,4.2453909
7,4,5,1,6.3222837
8,1,5,1,4.7004547
5,4,5,1,4.5548258
24,1,5,0,2.1437628
7,3,5,1,5.3317599
23,1,5,0,5.2132235
32,2,5,0,3.2722747
10,4,5,1,7.7955556
28,1,5,0,4.504981
24,4,5,0,3.1308758
1,1,5,1,4.7369308
14,1,5,1,3.2204857
42,2,5,0,3.8452818
3,1,5,1,4.561358
34,1,5,0,3.6265645
24,3,5,0,3.2199261
27,3,5,0,2.7413588
1,1,5,1,3.1883161
11,4,5,1,3.6501524
27,1,5,0,3.0168254
21,4,5,0,3.9593124
31,1,5,0,3.3652124
11,3,5,1,5.1126585
11,4,5,1,4.004663
46,1,5,0,2.8511229
21,3,5,0,4.1665998
31,4,5,0,4.2476544
20,2,5,0,3.0567586
10,2,5,1,5.1563516
40,2,5,0,5.5955195
25,3,5,0,2.7773674
10,4,5,1,6.5693049
5,4,5,1,4.0801277
25,4,5,0,4.0188823
28,3,5,0,3.6769013
46,1,5,0,3.1235228
1,1,5,1,3.5780697
36,1,5,0,4.7495522
33,1,5,0,3.2262979
27,4,5,0,3.3092229
1,2,5,1,3.6335094
12,1,5,1,4.1355815
28,4,5,0,4.6070099
45,2,5,0,3.501678
9,2,5,1,2.5187967
40,2,5,0,3.6793261
3,4,5,1,4.5011649
15,2,5,1,3.4205651
20,1,5,0,3.1362135
35,1,5,0,4.1491842
34,2,5,0,3.1209712
7,2,5,1,5.0055223
45,4,5,0,2.467741
46,1,5,0,3.6060987
39,3,5,0,3.8516784
6,1,5,1,3.6139228
33,4,5,0,3.1162195
36,2,5,0,6.2004414
23,4,5,0,3.316653
43,1,5,0,2.115808
41,2,5,0,2.2963603
19,1,5,0,2.6696832
26,4,5,0,2.8069115
26,3,5,0,3.3463821
38,3,5,0,3.1063235
12,2,5,1,4.1559968
44,2,5,0,2.7895319
23,1,5,0,4.5210772
26,3,5,0,4.3271608
4,3,5,1,5.5108633
24,4,5,0,2.5444736
42,3,5,0,1.9973549
17,1,5,1,4.7304664
11,1,5,1,4.4981847
41,3,5,0,2.3802679
41,1,5,0,3.1478107
15,3,5,1,4.7297788
41,1,5,0,2.7191546
39,4,5,0,2.4731214
4,4,5,1,5.0887699
35,2,5,0,4.4499564
15,4,5,1,4.4245944
41,4,5,0,3.4263968
12,1,5,1,3.5784571
33,2,5,0,2.4474301
19,1,5,0,2.3189931
46,3,5,0,3.4870999
31,1,5,0,4.0979333
8,4,5,1,5.5919943
19,3,5,0,2.1787646
27,2,5,0,2.2732999
20,1,5,0,3.0105059
38,2,5,0,3.2009146
41,1,5,0,1.9686329
2,4,5,1,5.2041483
41,4,5,0,3.0815647
24,2,5,0,2.4345279
36,4,5,0,5.9623408
40,3,5,0,4.47611
36,1,5,0,4.7693892
19,4,5,0,2.5105534
33,3,5,0,2.5602477
46,3,5,0,3.0685554
4,2,5,1,4.402257
14,3,5,1,5.2510529
35,4,5,0,2.9606452
13,4,5,1,4.2585855
16,1,5,1,5.4319272
3,1,5,1,4.3589902
18,4,5,1,4.2955246
16,4,5,1,4.8524628
14,4,5,1,3.8709245
11,4,5,1,3.9742033
20,3,5,0,3.3912027
12,3,5,1,3.7464783
29,4,5,0,3.5568156
31,2,5,0,3.8194609
3,1,5,1,5.2902675
22,4,5,0,3.5916603
8,1,5,1,3.2226563
19,4,5,0,1.6826497
39,2,5,0,2.7179587
28,1,5,0,5.1953864
14,1,5,1,2.9969711
9,4,5,1,3.2866907
37,3,5,0,4.458766
33,1,5,0,2.3147163
43,1,5,0,2.1844077
4,1,5,1,2.9742773
18,2,5,1,4.4644575
4,1,5,1,2.8187251
12,1,5,1,4.2754622
24,4,5,0,3.5264924
20,1,5,0,3.2362742
21,3,5,0,3.0657437
20,1,5,0,3.6636291
29,1,5,0,4.3719835
10,3,5,1,5.1369328
36,1,5,0,5.837894
13,2,5,1,4.4898672
31,3,5,0,2.6699748
11,2,5,1,4.5679946
8,1,5,1,3.2590308
10,1,5,1,5.8577714
11,2,5,1,4.8238854
2,4,5,1,3.5526817
12,4,5,1,4.6645718
5,3,5,1,3.2210517
2,4,5,1,4.0029607
36,4,5,0,5.262846
9,2,5,1,2.6779275
38,2,5,0,2.5738263
10,2,5,1,4.5830669
2,4,5,1,5.4349666
21,3,5,0,5.4350348
33,1,5,0,3.0901947
31,3,5,0,4.1427293
24,2,5,0,2.999929
34,2,5,0,3.0297823
22,4,5,0,2.1802087
35,3,5,0,3.0421405
33,2,5,0,2.3555925
5,2,5,1,3.4601486
27,2,5,0,2.7365153
40,1,5,0,4.4890523
4,1,5,1,3.4561989
9,2,5,1,1.8906468
32,2,5,0,2.6217673
10,4,5,1,3.2795491
13,2,5,1,4.5444593
5,4,5,1,3.5288153
35,1,5,0,3.323555
46,2,5,0,3.74247
32,2,5,0,4.2431884
33,2,5,0,2.4104946
17,1,5,1,4.070672
37,4,5,0,4.4385118
37,3,5,0,3.0561018
33,3,5,0,2.9606369
37,4,5,0,4.2499714
44,1,5,0,3.5496752
35,2,5,0,3.144089
38,2,5,0,2.6237674
26,1,5,0,3.327697
42,3,5,0,3.5327358
35,4,5,0,2.6271145
35,1,5,0,2.9372292
9,2,5,1,3.5708275
14,1,5,1,3.7478878
22,1,5,0,2.926369
2,2,5,1,4.4427509
8,4,5,1,4.5316978
27,1,5,0,1.829483
25,4,5,0,3.6699049
32,4,5,0,2.7833831
32,4,5,0,3.0766428
3,2,5,1,3.6272445
38,3,5,0,3.1788929
26,4,5,0,4.7253799
19,4,5,0,2.0561931
6,3,5,1,5.0957818
27,4,5,0,2.5194976
35,1,5,0,4.5620213
32,1,5,0,3.1741564
22,3,5,0,3.7542653
31,3,5,0,4.8100495
40,1,5,0,4.9502435
37,4,5,0,1.9726218
31,2,5,0,4.4967647
5,4,5,1,4.3510871
9,3,5,1,1.9362161
7,1,5,1,5.2477217
4,2,5,1,4.5053802
9,4,5,1,1.8606925
35,1,5,0,4.1113071
36,3,5,0,6.5209193
26,1,5,0,1.7170298
7,1,5,1,5.8915887
44,3,5,0,3.4883139
5,1,5,1,4.1373758
42,1,5,0,3.7938352
33,4,5,0,2.2768557
1,2,5,1,5.0901446
9,1,5,1,2.447273
14,2,5,1,4.838778
27,4,5,0,2.4591358
45,2,5,0,2.89678
27,3,5,0,3.1184826
8,3,5,1,4.8532996
38,1,5,0,3.8254659
38,1,5,0,4.0291495
18,1,5,1,3.9067559
40,1,5,0,5.6703053
19,2,5,0,1.8675393
34,4,5,0,3.1098063
9,4,5,1,3.9334242
36,4,5,0,3.5255446
36,2,5,0,4.610651
17,4,5,1,3.794198
2,1,5,1,4.9693294
44,3,5,0,3.2271302
22,2,5,0,3.924299
45,2,5,0,2.8898256
41,3,5,0,2.7610092
13,3,5,1,5.5967674
5,1,5,1,3.2247186
32,3,5,0,3.0050249
27,4,5,0,2.8518763
6,1,5,1,3.9106438
28,4,5,0,2.6528947
5,1,5,1,3.0504277
21,2,5,0,4.2729526
7,3,5,1,9.5486012
18,1,5,1,4.5675125
25,3,5,0,4.4716253
1,4,5,1,5.7219033
10,4,5,1,6.2686234
13,2,5,1,3.3415992
22,3,5,0,4.8835082
43,4,5,0,1.2505883
30,3,5,0,3.4366734
39,2,5,0,2.8582418
6,1,5,1,4.5031962
31,4,5,0,3.8769817
7,4,5,1,5.8853245
34,3,5,0,2.4617836
6,1,5,1,3.141644
38,4,5,0,3.4225721
4,1,5,1,4.7645612
1,2,5,1,2.7988131
20,1,5,0,3.7484922
34,1,5,0,2.1185455
6,4,5,1,6.1418548
33,4,5,0,3.1109686
2,3,5,1,4.4864945
1,1,5,1,4.5533419
11,1,5,1,3.772788
34,1,5,0,3.620997
5,2,5,1,2.803262
46,4,5,0,3.7034612
29,4,5,0,2.7183158
5,4,5,1,4.2719984
35,3,5,0,4.0490661
43,4,5,0,2.6097908
21,3,5,0,3.4991486
34,3,5,0,2.8953283
37,1,5,0,3.7015579
37,2,5,0,2.6761448
26,2,5,0,4.6733994
8,2,5,1,3.3209171
39,4,5,0,3.2397604
4,1,5,1,4.3029833
20,1,5,0,3.8462431
32,2,5,0,2.4675436
8,2,5,1,4.275681
8,1,5,1,4.4782343
18,1,5,1,3.6503203
8,3,5,1,5.0339437
31,3,5,0,2.510155
24,4,5,0,2.1081645
43,4,5,0,1.9843755
45,1,5,0,2.6058958
10,1,5,1,4.7934165
36,1,5,0,6.6756144
29,4,5,0,2.293565
2,4,5,1,5.3173199
10,3,5,1,5.0459242
12,3,5,1,4.333724
26,1,5,0,3.503866
33,4,5,0,2.8650882
45,4,5,0,3.5195899
2,2,5,1,3.7262192
29,4,5,0,2.9566097
39,2,5,0,3.25441
16,2,5,1,4.2372394
10,4,5,1,6.8703008
11,1,5,1,4.4762082
19,2,5,0,2.5179923
29,3,5,0,3.7722216
6,4,5,1,5.1945028
20,1,5,0,2.8099463
16,1,5,1,5.48734
28,4,5,0,3.2069657
12,2,5,1,4.2742949
34,1,5,0,2.3129339
24,4,5,0,2.2293725
35,3,5,0,3.3114419
4,1,5,1,4.6120501
35,1,5,0,2.3750529
38,2,5,0,3.0952148
7,4,5,1,4.368351
12,2,5,1,3.4978204
45,4,5,0,2.4065683
28,4,5,0,3.420289
34,1,5,0,2.7194588
44,4,5,0,3.2305224
11,2,5,1,2.0919631
40,4,5,0,4.1458135
5,4,5,1,4.318068
11,4,5,1,5.6937566
35,1,5,0,3.4387362
11,4,5,1,4.4541426
37,1,5,0,3.7558475
35,3,5,0,2.9977741
20,2,5,0,2.8652735
32,3,5,0,2.8071668
21,1,5,0,5.055109
12,1,5,1,4.0576258
31,3,5,0,5.209754
30,1,5,0,2.3837225
3,2,5,1,4.7756991
15,4,5,1,3.5086761
8,2,5,1,3.9348538
1,3,5,1,4.4441195
22,3,5,0,2.8966129
8,1,5,1,4.0694323
42,4,5,0,2.9913795
35,2,5,0,2.6897399
10,1,5,1,6.5392995
12,1,5,1,4.5807137
4,2,5,1,3.6181445
34,1,5,0,3.7931142
13,2,5,1,4.4843426
35,1,5,0,4.1319137
44,4,5,0,2.9437504
37,2,5,0,2.8745115
14,4,5,1,5.4043446
9,1,5,1,1.6702089
19,2,5,0,1.951674
46,1,5,0,3.9549928
41,2,5,0,2.7105699
7,2,5,1,6.5298343
45,1,5,0,3.1889622
36,3,5,0,5.2117577
41,3,5,0,3.6431496
29,4,5,0,3.5114858
3,3,5,1,4.9814415
42,4,5,0,4.9320588
41,1,5,0,2.7748327
1,1,5,1,3.8760691
40,1,5,0,4.6099257
8,4,5,1,3.3461056
10,1,5,1,5.8709836
13,3,5,1,5.9453535
22,2,5,0,5.6021509
8,1,5,1,3.4615026
35,4,5,0,2.3396575
5,4,5,1,4.289248
4,2,5,1,4.6062818
40,3,5,0,4.7752652
32,4,5,0,3.0089178
27,2,5,0,2.9622729
6,2,5,1,4.3185482
6,2,5,1,3.2285392
36,2,5,0,4.9448981
45,2,5,0,2.9890642
16,2,5,1,3.2443197
44,3,5,0,1.8329188
42,3,5,0,5.4059758
39,4,5,0,2.2563694
27,1,5,0,2.7781577
34,2,5,0,3.7547398
36,3,5,0,4.3294711
43,4,5,0,2.8055491
7,3,5,1,6.7257571
1,3,5,1,3.7803051
44,4,5,0,2.1609082
31,4,5,0,3.0907226
7,1,5,1,4.0845098
41,3,5,0,3.9122474
26,1,5,0,3.6125405
21,4,5,0,3.8018529
6,3,5,1,5.3297257
10,1,5,1,4.688705
39,1,5,0,3.6592174
17,3,5,1,4.9488583
26,2,5,0,3.5686951
29,4,6,0,3.1186991
39,1,6,0,3.6583107
32,2,6,0,3.051244
12,1,6,1,3.6096606
38,3,6,0,3.2054234
17,1,6,1,3.8191161
12,1,6,1,3.9178562
37,1,6,0,3.3700693
2,2,6,1,4.6169453
9,3,6,1,3.2237966
29,2,6,0,3.7398264
6,4,6,1,3.9558723
37,3,6,0,4.0665588
9,4,6,1,2.1465311
33,3,6,0,3.2757349
23,4,6,0,4.8058772
1,1,6,1,3.9305825
6,3,6,1,5.2499437
7,2,6,1,5.408421
33,4,6,0,2.810636
34,1,6,0,2.2714672
20,3,6,0,3.0144224
7,1,6,1,4.0341072
7,2,6,1,3.696012
7,3,6,1,6.8187366
7,4,6,1,4.8975244
7,3,6,1,5.4744105
7,2,6,1,4.2571282
7,3,6,1,4.9760113
7,2,6,1,6.1108727
7,2,6,1,6.0593228
7,3,6,1,5.9763336
7,3,6,1,7.335536
40,2,6,0,5.1914411
9,2,6,1,4.6420097
17,3,6,1,4.5437431
36,4,6,0,4.9538088
40,4,6,0,4.7443233
19,2,6,0,2.1153743
40,3,6,0,6.8258748
36,2,6,0,5.1969943
12,2,6,1,3.4617791
36,1,6,0,7.6802197
36,4,6,0,3.8156784
46,1,6,0,2.5394289
6,1,6,1,3.660737
27,1,6,0,2.1574366
23,1,6,0,4.236815
24,2,6,0,4.0392985
5,2,6,1,4.1824822
33,3,6,0,2.9844387
11,1,6,1,4.7923427
41,1,6,0,2.4740262
1,3,6,1,3.1431184
7,2,6,1,5.2816658
31,2,6,0,3.746805
14,1,6,1,3.3538632
25,4,6,0,4.2808843
22,4,6,0,4.0144091
17,1,6,1,4.1568408
28,1,6,0,3.2131102
15,4,6,1,3.8923326
17,4,6,1,5.4939513
4,2,6,1,3.2358615
27,3,6,0,3.1152771
8,1,6,1,4.0514202
8,2,6,1,4.0967116
46,3,6,0,3.116236
12,2,6,1,3.7126245
8,2,6,1,3.3659151
42,3,6,0,4.6172061
8,4,6,1,4.8076291
31,4,6,0,4.4573431
41,3,6,0,4.2891455
20,2,6,0,3.5800653
28,4,6,0,3.3457534
11,4,6,1,5.6353774
23,1,6,0,5.085619
30,2,6,0,3.4455016
28,4,6,0,2.96102
10,1,6,1,4.4981523
15,3,6,1,4.6509981
21,3,6,0,4.7532139
44,4,6,0,3.7997956
34,1,6,0,3.7090466
18,2,6,1,3.043139
21,3,6,0,5.6179824
14,4,6,1,4.4443512
10,4,6,1,8.6655779
7,4,6,1,6.1370168
5,4,6,1,3.3613405
12,4,6,1,3.4772274
14,1,6,1,4.450356
24,4,6,0,3.1023593
38,2,6,0,3.9869528
32,2,6,0,2.621455
27,4,6,0,3.2959867
7,2,6,1,4.296207
24,4,6,0,1.9531118
15,3,6,1,4.4904466
33,3,6,0,2.1531005
26,2,6,0,3.4386573
40,4,6,0,4.2909427
23,4,6,0,5.0768189
33,4,6,0,2.9024699
6,3,6,1,4.1579804
33,2,6,0,2.3780816
14,4,6,1,5.1492333
37,1,6,0,3.5152795
29,1,6,0,4.5759706
44,1,6,0,3.1946948
37,4,6,0,3.061094
9,1,6,1,1.2768303
42,4,6,0,4.1682568
9,2,6,1,2.0755317
20,2,6,0,3.2124412
19,2,6,0,2.2403841
5,2,6,1,4.1880822
22,3,6,0,4.663177
40,2,6,0,4.1287484
38,1,6,0,2.0253253
43,1,6,0,2.1724272
19,1,6,0,3.0330455
23,3,6,0,4.1089673
29,4,6,0,3.2250547
23,4,6,0,3.3446147
7,4,6,1,5.6387033
38,1,6,0,3.0963755
46,4,6,0,3.0918903
36,2,6,0,5.5022483
15,4,6,1,3.5319512
17,2,6,1,3.1740744
40,4,6,0,3.0747488
13,3,6,1,4.943943
13,2,6,1,4.8601761
45,2,6,0,3.8570549
45,4,6,0,2.5132325
2,3,6,1,4.71629
28,3,6,0,3.328928
13,2,6,1,3.8836784
8,1,6,1,3.5299942
42,1,6,0,5.5056381
27,3,6,0,3.0869331
10,1,6,1,4.6111617
9,4,6,1,2.4000547
16,1,6,1,7.5219951
11,4,6,1,4.0236049
36,2,6,0,5.2752686
46,3,6,0,3.4093115
25,3,6,0,3.4298575
26,3,6,0,4.1978011
24,1,6,0,3.7793856
28,4,6,0,2.9188724
12,3,6,1,4.6787252
7,2,6,1,5.4507036
5,3,6,1,4.2348366
17,1,6,1,4.0119104
8,1,6,1,3.6322134
18,1,6,1,4.1393194
43,4,6,0,2.9277864
44,4,6,0,2.4793158
3,4,6,1,4.8627262
27,2,6,0,2.7883933
10,4,6,1,6.3207922
10,4,6,1,7.6829748
2,3,6,1,3.4816189
37,1,6,0,3.5813341
2,4,6,1,5.9065747
5,2,6,1,3.9316871
2,4,6,1,4.2639632
33,2,6,0,2.6961668
41,3,6,0,3.761934
39,1,6,0,3.9294739
2,3,6,1,3.5766091
12,4,6,1,3.4205408
10,3,6,1,6.7563243
37,1,6,0,3.5917654
27,1,6,0,2.6396711
42,4,6,0,3.5491755
18,3,6,1,4.0184417
44,3,6,0,4.1766181
11,1,6,1,3.7272596
40,1,6,0,4.0236006
27,2,6,0,2.8944666
18,1,6,1,3.0159881
2,2,6,1,4.6415668
28,3,6,0,4.1688871
2,4,6,1,5.0672021
34,4,6,0,3.0741594
38,1,6,0,2.6016674
34,2,6,0,2.0142624
34,2,6,0,3.1623459
34,3,6,0,1.806021
34,3,6,0,3.374897
13,2,6,1,5.2818246
45,3,6,0,3.1711547
13,3,6,1,6.4721146
13,2,6,1,3.6922228
1,1,6,1,4.195787
45,1,6,0,3.6822896
14,4,6,1,4.4174948
10,1,6,1,6.3558049
29,2,6,0,3.8220544
35,3,6,0,3.7997353
13,3,6,1,5.5619044
1,2,6,1,2.9496961
18,1,6,1,4.3709927
44,1,6,0,3.2441719
2,4,6,1,4.6719565
27,2,6,0,3.0116405
42,2,6,0,3.6765301
21,1,6,0,4.1612115
11,2,6,1,3.9452941
38,3,6,0,2.9670677
31,3,6,0,2.876709
29,4,6,0,3.2767816
8,4,6,1,5.3517804
19,1,6,0,2.8217702
15,4,6,1,3.9936798
27,3,6,0,2.8930943
6,2,6,1,4.541306
22,3,6,0,4.1737666
43,4,6,0,2.1655395
5,4,6,1,4.1499276
23,1,6,0,2.6463041
19,4,6,0,2.7003751
10,1,6,1,5.2230487
13,2,6,1,4.9555755
45,4,6,0,2.4686046
38,4,6,0,2.6470437
2,4,6,1,4.9722738
1,1,6,1,3.7227967
45,1,6,0,3.7613313
39,3,6,0,3.7054999
35,4,6,0,3.7742345
27,2,6,0,2.8274961
42,1,6,0,3.7891521
16,4,6,1,4.9670148
22,2,6,0,4.5730596
33,4,6,0,3.5223227
13,4,6,1,4.1764641
33,4,6,0,2.0229766
33,3,6,0,2.7908678
38,3,6,0,3.1248591
33,1,6,0,1.7390596
7,3,6,1,9.343586
33,4,6,0,2.4209874
26,2,6,0,3.2434061
34,2,6,0,3.5662785
26,2,6,0,4.2209582
4,4,6,1,5.6140542
13,2,6,1,3.4767978
36,2,6,0,6.2299566
10,1,6,1,5.9649081
45,1,6,0,3.2777085
12,3,6,1,3.4889681
30,2,6,0,2.6441405
31,4,6,0,4.3103671
20,3,6,0,4.27319
6,1,6,1,2.6219101
44,4,6,0,2.5809348
20,1,6,0,4.2407269
38,1,6,0,2.8263569
6,4,6,1,5.2456594
11,4,6,1,5.1439419
38,2,6,0,4.0736804
34,1,6,0,3.3764217
42,3,6,0,4.0698195
3,4,6,1,4.6220512
45,4,6,0,2.3285737
34,1,6,0,4.0020366
41,4,6,0,3.5714457
31,3,6,0,3.5466812
42,4,6,0,4.6969795
7,1,6,1,5.6282549
26,1,6,0,4.4504976
36,4,6,0,6.6364646
31,3,6,0,4.6682849
45,4,6,0,3.606303
34,2,6,0,3.1808414
38,1,6,0,1.7337674
46,1,6,0,2.8495893
32,4,6,0,2.6770701
24,1,6,0,2.5649157
15,1,6,1,3.6382902
2,4,6,1,4.1867371
15,3,6,1,4.5634322
42,1,6,0,4.9974823
40,3,6,0,4.0411811
39,2,6,0,2.7955482
6,3,6,1,5.2944694
32,3,6,0,2.5523562
32,1,6,0,3.2376211
4,4,6,1,4.2920947
7,1,6,1,3.3795962
32,3,6,0,1.8619736
17,4,6,1,4.9242821
41,4,6,0,3.2625597
9,1,6,1,2.2481234
8,2,6,1,3.2427797
34,1,6,0,3.353941
22,3,6,0,4.0272527
17,4,6,1,5.8034348
15,1,6,1,3.7821147
4,3,6,1,5.5105457
3,2,6,1,3.4686935
41,2,6,0,3.1060705
25,3,6,0,3.6531661
13,2,6,1,4.542726
44,3,6,0,2.5992858
45,2,6,0,3.4648023
41,3,6,0,3.1486189
23,4,6,0,3.9018924
29,4,6,0,2.3683519
45,2,6,0,1.8122042
41,1,6,0,3.026881
34,4,6,0,2.9607928
29,2,6,0,3.0498199
22,3,6,0,4.0953798
41,3,6,0,2.8808959
46,3,6,0,2.9705732
29,4,6,0,3.8111036
4,2,6,1,3.8661072
36,3,6,0,4.8003583
30,3,6,0,3.2568083
10,1,6,1,4.2161994
1,1,6,1,3.3212709
35,2,6,0,4.3345451
13,3,6,1,4.9851146
22,4,6,0,3.8638856
39,4,6,0,3.3181369
38,2,6,0,2.6135988
34,1,6,0,4.2893305
11,2,6,1,5.2440782
1,3,6,1,3.0564852
16,1,6,1,3.9447558
10,3,6,1,6.8611398
42,4,6,0,3.7152429
13,1,6,1,3.5889084
26,4,6,0,3.7413492
15,2,6,1,4.5322547
41,4,6,0,1.7446429
26,4,6,0,2.0525098
41,3,6,0,2.6131744
27,1,6,0,2.6937647
6,1,6,1,4.1167588
27,1,6,0,2.4353912
46,1,6,0,4.1006598
32,1,6,0,3.057816
8,4,6,1,5.0281162
36,1,6,0,5.103374
16,1,6,1,4.1803675
2,4,6,1,4.566452
32,2,6,0,2.3190465
11,3,6,1,4.4252539
46,3,6,0,4.0220003
22,4,6,0,2.4894385
17,4,6,1,4.0751581
8,1,6,1,3.489161
14,1,6,1,3.6174383
29,3,6,0,3.6127419
38,4,6,0,2.7845476
34,1,6,0,3.3119369
14,1,6,1,3.4599574
14,3,6,1,4.221652
3,4,6,1,5.8541818
30,2,6,0,3.455884
5,4,6,1,5.3668556
15,3,6,1,4.2230835
35,1,6,0,2.8455355
14,4,6,1,5.9627442
4,1,6,1,4.4208622
14,4,6,1,6.5666027
45,2,6,0,2.8882222
5,4,6,1,4.517447
27,4,6,0,2.7864327
3,1,6,1,4.6231475
27,4,6,0,2.1564038
14,2,6,1,3.2993524
13,2,6,1,2.3380125
10,4,6,1,5.9892921
4,2,6,1,4.4963684
14,1,6,1,3.9471402
36,4,6,0,5.274591
36,3,6,0,5.8867912
32,2,6,0,2.3050592
41,3,6,0,2.859437
29,2,6,0,2.8367281
33,1,6,0,2.8737035
31,2,6,0,4.384377
21,1,6,0,4.4570851
36,2,6,0,6.3158798
2,4,6,1,4.4599247
36,1,6,0,4.6907287
34,2,6,0,3.3541787
34,4,6,0,2.1430831
46,3,6,0,2.1491902
1,2,6,1,3.9899032
10,3,6,1,5.5730405
36,3,6,0,4.899035
32,3,6,0,2.869117
16,3,6,1,5.6142101
2,1,6,1,4.5479779
29,4,6,0,2.8132262
22,3,6,0,3.8768933
8,3,6,1,3.4410298
35,2,6,0,2.7694688
6,1,6,1,4.1763682
43,3,6,0,2.2368026
32,4,6,0,2.5805337
23,2,6,0,4.758976
27,2,6,0,4.1543665
33,2,6,0,3.0396464
19,3,6,0,1.8776022
6,4,6,1,5.0285478
22,4,6,0,3.3414106
29,4,6,0,2.2121787
24,1,6,0,3.660013
38,1,6,0,4.4553537
7,1,6,1,5.9186907
23,4,6,0,4.4254842
21,3,6,0,3.5307803
16,3,6,1,6.0768194
35,1,6,0,4.7023625
20,4,6,0,4.6015348
10,4,6,1,6.7661009
16,1,6,1,4.9740653
43,2,6,0,2.30637
35,1,6,0,3.5696659
10,1,6,1,6.8677955
31,2,6,0,3.7875266
1,4,6,1,4.050149
4,3,6,1,4.2220435
15,4,6,1,4.4455872
5,1,6,1,4.8146844
4,1,6,1,4.2057276
1,2,6,1,3.8373752
17,4,6,1,3.9336622
11,1,6,1,3.5635469
28,2,6,0,3.9935238
28,1,6,0,3.7123847
6,1,6,1,1.9629462
11,3,6,1,4.9214115
2,2,6,1,3.3403683
6,4,6,1,4.6908627
12,1,6,1,3.0066185
9,3,6,1,4.5186133
19,2,6,0,1.2433771
2,2,6,1,3.9033778
19,4,6,0,2.7748463
1,4,6,1,4.6555305
27,2,6,0,2.4446127
11,4,6,1,3.9732473
27,3,6,0,3.1690552
29,3,6,0,3.7728503
33,2,6,0,3.0684166
9,2,6,1,1.2745211
7,3,6,1,5.6506233
2,2,6,1,4.3579178
41,3,6,0,2.3403194
37,4,6,0,4.020453
16,2,6,1,6.0269303
6,4,6,1,3.7375865
5,4,6,1,4.4767962
43,2,6,0,2.5557621
28,4,6,0,2.951827
12,1,6,1,3.2213044
6,2,6,1,3.7694671
41,3,6,0,2.7953985
40,3,6,0,4.1121831
26,3,6,0,2.1511345
5,2,6,1,3.428309
40,2,6,0,4.48703
44,3,6,0,3.2880197
11,4,6,1,4.3526545
38,2,6,0,2.7128797
46,1,6,0,4.0488639
27,3,6,0,2.5840921
44,2,6,0,2.8728375
10,4,6,1,3.4651425
19,2,6,0,1.849959
3,1,6,1,5.0161557
46,4,6,0,2.4397695
12,2,6,1,4.2274804
22,2,6,0,3.419338
4,3,6,1,3.110534
19,4,6,0,2.9528561
2,4,6,1,3.3911128
31,3,6,0,5.0486197
30,2,6,0,2.5837283
8,2,6,1,2.4611614
10,2,6,1,5.8164978
35,1,6,0,3.3660374
24,4,6,0,3.6302197
10,4,6,1,6.4158335
7,1,6,1,4.2208567
32,2,6,0,2.3967927
43,2,6,0,2.5456588
41,1,6,0,3.4100094
36,1,6,0,4.0786862
42,4,6,0,4.7565784
13,4,6,1,4.8208995
34,4,6,0,4.2624464
35,3,6,0,4.4728189
38,2,6,0,3.8904068
24,3,6,0,3.274992
45,1,6,0,3.5208924
